timestamp,#job,#traffic,#happythanksgiving,#hawks,#blackfriday
2018-11-23 00:59:16,1484,31,381,0,95
2018-11-23 00:59:18,1484,31,381,0,95
2018-11-23 00:59:20,1486,31,381,0,95
2018-11-23 00:59:22,1486,31,381,0,95
2018-11-23 00:59:24,1486,31,381,0,95
2018-11-23 00:59:26,1486,32,381,0,95
2018-11-23 00:59:28,1486,32,381,0,95
2018-11-23 00:59:30,1487,32,381,0,95
2018-11-23 00:59:32,1487,32,381,0,95
2018-11-23 00:59:34,1487,32,381,0,95
2018-11-23 00:59:36,1487,32,381,0,95
2018-11-23 00:59:38,1487,32,381,0,95
2018-11-23 00:59:40,1489,32,382,0,95
2018-11-23 00:59:42,1490,32,382,0,95
2018-11-23 00:59:44,1490,32,382,0,95
2018-11-23 00:59:46,1490,32,382,0,95
2018-11-23 00:59:48,1490,32,382,0,95
2018-11-23 00:59:50,1491,32,382,0,95
2018-11-23 00:59:52,1494,32,383,0,95
2018-11-23 00:59:54,1494,32,383,0,95
2018-11-23 00:59:56,1494,32,383,0,95
2018-11-23 00:59:58,1494,32,383,0,95
2018-11-23 01:00:00,1494,32,383,0,95
2018-11-23 01:00:02,1494,32,383,0,95
2018-11-23 01:00:04,1495,32,383,0,96
2018-11-23 01:00:06,1495,32,383,0,96
2018-11-23 01:00:08,1495,32,383,0,96
2018-11-23 01:00:10,1496,32,383,0,96
2018-11-23 01:00:12,1496,32,383,0,96
2018-11-23 01:00:14,1496,32,384,0,96
2018-11-23 01:00:16,1496,32,384,0,96
2018-11-23 01:00:18,1496,32,384,0,96
2018-11-23 01:00:20,1496,32,384,0,96
2018-11-23 01:00:22,1497,32,384,0,96
2018-11-23 01:00:24,1497,32,384,0,96
2018-11-23 01:00:26,1497,32,384,0,96
2018-11-23 01:00:28,1497,32,384,0,96
2018-11-23 01:00:30,1498,33,384,0,96
2018-11-23 01:00:32,1498,33,385,0,96
2018-11-23 01:00:34,1501,33,386,0,97
2018-11-23 01:00:36,1504,33,386,0,97
2018-11-23 01:00:38,1504,33,386,0,97
2018-11-23 01:00:40,1504,33,386,0,97
2018-11-23 01:00:42,1504,33,386,0,97
2018-11-23 01:00:44,1504,33,386,0,97
2018-11-23 01:00:46,1504,33,386,0,97
2018-11-23 01:00:48,1504,33,386,0,97
2018-11-23 01:00:50,1505,33,386,0,97
2018-11-23 01:00:52,1507,33,386,0,97
2018-11-23 01:00:54,1508,33,386,0,97
2018-11-23 01:00:56,1508,33,386,0,97
2018-11-23 01:00:58,1508,33,386,0,97
2018-11-23 01:01:00,1511,33,386,0,97
2018-11-23 01:01:02,1512,33,386,0,97
2018-11-23 01:01:04,1512,33,386,0,98
2018-11-23 01:01:06,1512,33,386,0,98
2018-11-23 01:01:08,1512,33,387,0,98
2018-11-23 01:01:10,1512,33,387,0,98
2018-11-23 01:01:12,1514,33,387,0,98
2018-11-23 01:01:14,1514,33,387,0,98
2018-11-23 01:01:16,1515,33,387,0,98
2018-11-23 01:01:18,1515,33,387,0,98
2018-11-23 01:01:20,1516,33,387,0,98
2018-11-23 01:01:22,1516,33,387,0,98
2018-11-23 01:01:24,1517,33,387,0,98
2018-11-23 01:01:26,1517,33,387,0,98
2018-11-23 01:01:28,1517,33,387,0,98
2018-11-23 01:01:30,1518,33,387,0,98
2018-11-23 01:01:32,1519,34,387,0,98
2018-11-23 01:01:34,1519,35,387,0,98
2018-11-23 01:01:36,1519,35,387,0,98
2018-11-23 01:01:38,1519,35,387,0,98
2018-11-23 01:01:40,1519,35,387,0,98
2018-11-23 01:01:42,1519,35,387,0,98
2018-11-23 01:01:44,1519,35,387,0,98
2018-11-23 01:01:46,1521,35,387,0,98
2018-11-23 01:01:48,1521,35,387,0,98
2018-11-23 01:01:50,1522,35,387,0,98
2018-11-23 01:01:52,1522,35,387,0,98
2018-11-23 01:01:54,1522,35,387,0,98
2018-11-23 01:01:56,1522,35,387,0,98
2018-11-23 01:01:58,1522,35,387,0,98
2018-11-23 01:02:00,1523,35,387,0,98
2018-11-23 01:02:02,1523,35,387,0,98
2018-11-23 01:02:04,1523,35,387,0,99
2018-11-23 01:02:06,1523,35,387,0,99
2018-11-23 01:02:08,1523,35,387,0,99
2018-11-23 01:02:10,1524,35,387,0,99
2018-11-23 01:02:12,1531,35,387,0,99
2018-11-23 01:02:14,1531,35,387,0,99
2018-11-23 01:02:16,1531,35,387,0,99
2018-11-23 01:02:18,1531,35,388,0,99
2018-11-23 01:02:20,1532,35,388,0,99
2018-11-23 01:02:22,1535,35,388,0,99
2018-11-23 01:02:24,1535,35,388,0,99
2018-11-23 01:02:26,1535,35,388,0,99
2018-11-23 01:02:28,1535,35,389,0,99
2018-11-23 01:02:30,1535,35,389,0,99
2018-11-23 01:02:32,1535,35,389,0,99
2018-11-23 01:02:34,1536,35,389,0,99
2018-11-23 01:02:36,1536,35,389,0,99
2018-11-23 01:02:38,1536,35,389,0,99
2018-11-23 01:02:40,1536,35,389,0,99
2018-11-23 01:02:42,1539,35,389,0,99
2018-11-23 01:02:44,1539,35,389,0,99
2018-11-23 01:02:46,1539,35,389,0,99
2018-11-23 01:02:48,1539,35,389,0,99
2018-11-23 01:02:50,1539,35,389,0,99
2018-11-23 01:02:52,1539,35,389,0,99
2018-11-23 01:02:54,1539,35,389,0,99
2018-11-23 01:02:56,1539,35,389,0,99
2018-11-23 01:02:58,1539,35,389,0,99
2018-11-23 01:03:00,1539,35,389,0,99
2018-11-23 01:03:02,1541,35,389,0,99
2018-11-23 01:03:04,1541,35,389,0,99
2018-11-23 01:03:06,1541,35,389,0,99
2018-11-23 01:03:08,1541,35,389,0,99
2018-11-23 01:03:10,1541,35,389,0,99
2018-11-23 01:03:12,1542,35,389,0,99
2018-11-23 01:03:14,1542,35,389,0,99
2018-11-23 01:03:16,1542,35,390,0,99
2018-11-23 01:03:18,1542,35,390,0,99
2018-11-23 01:03:20,1542,35,390,0,99
2018-11-23 01:03:22,1543,35,390,0,99
2018-11-23 01:03:24,1543,35,391,0,99
2018-11-23 01:03:26,1543,35,391,0,99
2018-11-23 01:03:28,1543,35,391,0,99
2018-11-23 01:03:30,1543,35,391,0,99
2018-11-23 01:03:32,1544,35,391,0,99
2018-11-23 01:03:34,1544,35,391,0,99
2018-11-23 01:03:36,1545,35,391,0,99
2018-11-23 01:03:38,1545,35,391,0,99
2018-11-23 01:03:40,1545,35,391,0,99
2018-11-23 01:03:42,1545,35,391,0,99
2018-11-23 01:03:44,1546,35,392,0,99
2018-11-23 01:03:46,1546,35,392,0,99
2018-11-23 01:03:48,1546,35,392,0,99
2018-11-23 01:03:50,1546,35,392,0,99
2018-11-23 01:03:52,1546,35,392,0,99
2018-11-23 01:03:54,1546,35,392,0,99
2018-11-23 01:03:56,1546,35,392,0,99
2018-11-23 01:03:58,1546,35,392,0,99
2018-11-23 01:04:00,1546,35,392,0,99
2018-11-23 01:04:02,1546,35,393,0,99
2018-11-23 01:04:04,1546,35,393,0,99
2018-11-23 01:04:06,1546,35,393,0,99
2018-11-23 01:04:08,1546,35,393,0,99
2018-11-23 01:04:10,1546,35,393,0,99
2018-11-23 01:04:12,1547,35,393,0,99
2018-11-23 01:04:14,1547,35,393,0,99
2018-11-23 01:04:16,1547,35,394,0,99
2018-11-23 01:04:18,1547,35,394,0,99
2018-11-23 01:04:20,1547,35,394,0,99
2018-11-23 01:04:22,1550,35,394,0,99
2018-11-23 01:04:24,1550,35,394,0,99
2018-11-23 01:04:26,1550,35,394,0,100
2018-11-23 01:04:28,1550,35,394,0,100
2018-11-23 01:04:30,1550,35,394,0,100
2018-11-23 01:04:32,1552,35,394,0,100
2018-11-23 01:04:34,1552,35,395,0,100
2018-11-23 01:04:36,1552,35,395,0,100
2018-11-23 01:04:38,1552,35,395,0,101
2018-11-23 01:04:40,1552,35,395,0,101
2018-11-23 01:04:42,1552,35,395,0,101
2018-11-23 01:04:44,1552,35,395,0,101
2018-11-23 01:04:46,1553,35,395,0,101
2018-11-23 01:04:48,1553,35,395,0,101
2018-11-23 01:04:50,1553,35,395,0,101
2018-11-23 01:04:52,1553,35,395,0,101
2018-11-23 01:04:54,1553,35,395,0,101
2018-11-23 01:04:56,1553,35,395,0,101
2018-11-23 01:04:58,1553,35,395,0,101
2018-11-23 01:05:00,1553,35,395,0,101
2018-11-23 01:05:02,1553,35,395,0,101
2018-11-23 01:05:04,1553,35,395,0,101
2018-11-23 01:05:06,1553,35,395,0,101
2018-11-23 01:05:08,1553,35,395,0,101
2018-11-23 01:05:10,1553,35,395,0,101
2018-11-23 01:05:12,1553,35,395,0,101
2018-11-23 01:05:14,1553,35,395,0,101
2018-11-23 01:05:16,1553,35,395,0,101
2018-11-23 01:05:18,1553,35,395,0,101
2018-11-23 01:05:20,1553,35,395,0,102
2018-11-23 01:05:22,1553,35,395,0,102
2018-11-23 01:05:24,1553,35,395,0,102
2018-11-23 01:05:26,1553,35,395,0,102
2018-11-23 01:05:28,1553,35,395,0,102
2018-11-23 01:05:30,1553,35,395,0,102
2018-11-23 01:05:32,1554,35,395,0,103
2018-11-23 01:05:34,1554,35,395,0,103
2018-11-23 01:05:36,1554,35,395,0,103
2018-11-23 01:05:38,1554,35,395,0,103
2018-11-23 01:05:40,1554,35,395,0,103
2018-11-23 01:05:42,1554,35,395,0,103
2018-11-23 01:05:44,1554,35,397,0,103
2018-11-23 01:05:46,1554,35,397,0,103
2018-11-23 01:05:48,1554,35,398,0,104
2018-11-23 01:05:50,1554,35,398,0,104
2018-11-23 01:05:52,1554,35,398,0,104
2018-11-23 01:05:54,1554,35,398,0,104
2018-11-23 01:05:56,1554,35,398,0,104
2018-11-23 01:05:58,1554,35,398,0,104
2018-11-23 01:06:00,1554,35,398,0,104
2018-11-23 01:06:02,1556,35,398,0,104
2018-11-23 01:06:04,1556,35,398,0,104
2018-11-23 01:06:06,1556,35,398,0,105
2018-11-23 01:06:08,1556,35,398,0,105
2018-11-23 01:06:10,1556,35,398,0,105
2018-11-23 01:06:12,1557,36,398,0,106
2018-11-23 01:06:14,1557,36,398,0,106
2018-11-23 01:06:16,1557,36,398,0,106
2018-11-23 01:06:18,1557,36,399,0,106
2018-11-23 01:06:20,1557,36,399,0,106
2018-11-23 01:06:22,1558,36,399,0,106
2018-11-23 01:06:24,1558,36,399,0,106
2018-11-23 01:06:26,1558,36,399,0,106
2018-11-23 01:06:28,1558,36,399,0,106
2018-11-23 01:06:30,1558,36,400,0,106
2018-11-23 01:06:32,1558,36,400,0,106
2018-11-23 01:06:34,1558,36,400,0,106
2018-11-23 01:06:36,1558,36,400,0,106
2018-11-23 01:06:38,1558,36,401,0,106
2018-11-23 01:06:40,1558,36,401,0,106
2018-11-23 01:06:42,1558,36,402,0,106
2018-11-23 01:06:44,1558,37,402,0,106
2018-11-23 01:06:46,1558,37,402,0,106
2018-11-23 01:06:48,1558,37,402,0,106
2018-11-23 01:06:50,1558,37,402,0,106
2018-11-23 01:06:52,1558,37,402,0,106
2018-11-23 01:06:54,1558,37,402,0,106
2018-11-23 01:06:56,1558,37,402,0,106
2018-11-23 01:06:58,1558,37,402,0,106
2018-11-23 01:07:00,1558,37,402,0,107
2018-11-23 01:07:02,1558,37,402,0,108
2018-11-23 01:07:04,1558,37,402,0,108
2018-11-23 01:07:06,1558,37,403,0,108
2018-11-23 01:07:08,1558,37,403,0,108
2018-11-23 01:07:10,1558,37,403,0,108
2018-11-23 01:07:12,1558,37,404,0,108
2018-11-23 01:07:14,1558,37,404,0,108
2018-11-23 01:07:16,1558,37,404,0,109
2018-11-23 01:07:18,1558,37,404,0,109
2018-11-23 01:07:20,1558,37,404,0,109
2018-11-23 01:07:22,1558,37,404,0,109
2018-11-23 01:07:24,1558,37,404,0,109
2018-11-23 01:07:26,1558,37,404,0,109
2018-11-23 01:07:28,1558,37,404,0,109
2018-11-23 01:07:30,1558,37,404,0,109
2018-11-23 01:07:32,1559,37,404,0,109
2018-11-23 01:07:34,1559,37,404,0,109
2018-11-23 01:07:36,1559,37,404,0,109
2018-11-23 01:07:38,1559,37,405,0,109
2018-11-23 01:07:40,1559,37,405,0,109
2018-11-23 01:07:42,1559,37,406,0,109
2018-11-23 01:07:44,1559,37,406,0,109
2018-11-23 01:07:46,1559,37,406,0,109
2018-11-23 01:07:48,1559,37,406,0,109
2018-11-23 01:07:50,1559,37,406,0,109
2018-11-23 01:07:52,1559,37,406,0,109
2018-11-23 01:07:54,1559,37,406,0,109
2018-11-23 01:07:56,1559,37,406,0,109
2018-11-23 01:07:58,1559,37,406,0,109
2018-11-23 01:08:00,1559,37,406,0,109
2018-11-23 01:08:02,1560,37,406,0,109
2018-11-23 01:08:04,1560,37,406,0,109
2018-11-23 01:08:06,1560,37,406,0,109
2018-11-23 01:08:08,1560,37,406,0,109
2018-11-23 01:08:10,1560,37,406,0,109
2018-11-23 01:08:12,1560,37,406,0,109
2018-11-23 01:08:14,1560,37,406,0,109
2018-11-23 01:08:16,1560,37,406,0,109
2018-11-23 01:08:18,1560,37,407,0,109
2018-11-23 01:08:20,1560,37,407,0,109
2018-11-23 01:08:22,1560,37,407,0,109
2018-11-23 01:08:24,1560,37,407,0,109
2018-11-23 01:08:26,1560,37,407,0,109
2018-11-23 01:08:28,1560,37,407,0,109
2018-11-23 01:08:30,1560,37,407,0,109
2018-11-23 01:08:32,1560,37,407,0,109
2018-11-23 01:08:34,1560,37,407,0,109
2018-11-23 01:08:36,1560,37,407,0,109
2018-11-23 01:08:38,1560,37,407,0,109
2018-11-23 01:08:40,1560,37,407,0,109
2018-11-23 01:08:42,1560,37,408,0,109
2018-11-23 01:08:44,1560,37,408,0,109
2018-11-23 01:08:46,1560,37,409,0,109
2018-11-23 01:08:48,1560,37,410,0,109
2018-11-23 01:08:50,1560,38,411,0,109
2018-11-23 01:08:52,1560,38,412,0,109
2018-11-23 01:08:54,1560,38,412,0,109
2018-11-23 01:08:56,1560,38,412,0,109
2018-11-23 01:08:58,1560,38,412,0,109
2018-11-23 01:09:00,1560,38,412,0,109
2018-11-23 01:09:02,1560,38,412,0,109
2018-11-23 01:09:04,1560,38,412,0,109
2018-11-23 01:09:06,1560,38,412,0,109
2018-11-23 01:09:08,1560,38,412,0,109
2018-11-23 01:09:10,1560,38,412,0,109
2018-11-23 01:09:12,1561,38,412,0,109
2018-11-23 01:09:14,1561,38,412,0,109
2018-11-23 01:09:16,1561,38,412,0,109
2018-11-23 01:09:18,1561,38,412,0,109
2018-11-23 01:09:20,1561,38,413,0,109
2018-11-23 01:09:22,1561,38,413,0,109
2018-11-23 01:09:24,1561,38,413,0,109
2018-11-23 01:09:26,1561,38,413,0,109
2018-11-23 01:09:28,1561,38,413,0,109
2018-11-23 01:09:30,1561,38,413,0,109
2018-11-23 01:09:32,1562,38,413,0,109
2018-11-23 01:09:34,1563,38,414,0,110
2018-11-23 01:09:36,1563,38,414,0,110
2018-11-23 01:09:38,1563,38,415,0,110
2018-11-23 01:09:40,1563,38,415,0,110
2018-11-23 01:09:42,1564,38,415,0,110
2018-11-23 01:09:44,1566,38,416,0,110
2018-11-23 01:09:46,1566,38,416,0,110
2018-11-23 01:09:48,1566,38,416,0,110
2018-11-23 01:09:50,1566,38,417,0,110
2018-11-23 01:09:52,1570,38,418,0,110
2018-11-23 01:09:54,1570,38,418,0,110
2018-11-23 01:09:56,1570,38,418,0,110
2018-11-23 01:09:58,1570,38,418,0,110
2018-11-23 01:10:00,1570,38,418,0,111
2018-11-23 01:10:02,1573,38,418,0,111
2018-11-23 01:10:04,1573,38,418,0,111
2018-11-23 01:10:06,1573,38,418,0,111
2018-11-23 01:10:08,1573,38,418,0,111
2018-11-23 01:10:10,1573,38,418,0,111
2018-11-23 01:10:12,1574,38,418,0,111
2018-11-23 01:10:14,1574,38,418,0,111
2018-11-23 01:10:16,1574,38,418,0,111
2018-11-23 01:10:18,1574,38,418,0,111
2018-11-23 01:10:20,1574,38,418,0,111
2018-11-23 01:10:22,1577,38,418,0,111
2018-11-23 01:10:24,1577,38,419,0,111
2018-11-23 01:10:26,1577,38,419,0,111
2018-11-23 01:10:28,1577,38,419,0,111
2018-11-23 01:10:30,1577,38,419,0,111
2018-11-23 01:10:32,1577,38,419,0,111
2018-11-23 01:10:34,1577,38,419,0,111
2018-11-23 01:10:36,1577,38,419,0,111
2018-11-23 01:10:38,1577,38,419,0,111
2018-11-23 01:10:40,1577,38,419,0,111
2018-11-23 01:10:42,1577,38,420,0,111
2018-11-23 01:10:44,1577,38,420,0,111
2018-11-23 01:10:46,1577,38,421,0,111
2018-11-23 01:10:48,1577,38,422,0,111
2018-11-23 01:10:50,1577,38,422,0,111
2018-11-23 01:10:52,1577,38,422,0,111
2018-11-23 01:10:54,1577,38,422,0,111
2018-11-23 01:10:56,1578,38,423,0,111
2018-11-23 01:10:58,1578,38,423,0,112
2018-11-23 01:11:00,1578,38,423,0,112
2018-11-23 01:11:02,1578,38,423,0,112
2018-11-23 01:11:04,1579,38,423,0,112
2018-11-23 01:11:06,1579,38,423,0,112
2018-11-23 01:11:08,1579,38,423,0,112
2018-11-23 01:11:10,1579,38,423,0,112
2018-11-23 01:11:12,1579,38,423,0,112
2018-11-23 01:11:14,1579,38,424,0,112
2018-11-23 01:11:16,1579,38,424,0,112
2018-11-23 01:11:18,1579,38,424,0,112
2018-11-23 01:11:20,1579,38,424,0,112
2018-11-23 01:11:22,1579,38,424,0,113
2018-11-23 01:11:24,1579,38,424,0,113
2018-11-23 01:11:26,1579,38,424,0,113
2018-11-23 01:11:28,1579,38,424,0,114
2018-11-23 01:11:30,1579,38,424,0,114
2018-11-23 01:11:32,1579,38,424,0,114
2018-11-23 01:11:34,1579,38,424,0,114
2018-11-23 01:11:36,1579,38,424,0,114
2018-11-23 01:11:38,1579,38,424,0,114
2018-11-23 01:11:40,1579,38,424,0,114
2018-11-23 01:11:42,1579,38,424,0,114
2018-11-23 01:11:44,1579,38,425,0,114
2018-11-23 01:11:46,1579,38,426,0,114
2018-11-23 01:11:48,1579,38,426,0,114
2018-11-23 01:11:50,1579,38,426,0,114
2018-11-23 01:11:52,1579,38,426,0,114
2018-11-23 01:11:54,1579,38,426,0,114
2018-11-23 01:11:56,1579,38,426,0,114
2018-11-23 01:11:58,1579,38,426,0,114
2018-11-23 01:12:00,1579,38,426,0,114
2018-11-23 01:12:02,1579,38,426,0,114
2018-11-23 01:12:04,1579,38,427,0,114
2018-11-23 01:12:06,1579,38,427,0,114
2018-11-23 01:12:08,1579,38,428,0,114
2018-11-23 01:12:10,1579,38,428,0,115
2018-11-23 01:12:12,1579,38,428,0,115
2018-11-23 01:12:14,1579,38,429,0,115
2018-11-23 01:12:16,1579,38,429,0,115
2018-11-23 01:12:18,1579,38,429,0,115
2018-11-23 01:12:20,1579,38,429,0,115
2018-11-23 01:12:22,1579,38,429,0,115
2018-11-23 01:12:24,1579,38,429,0,115
2018-11-23 01:12:26,1579,38,429,0,115
2018-11-23 01:12:28,1579,38,430,0,115
2018-11-23 01:12:30,1579,38,430,0,115
2018-11-23 01:12:32,1579,38,430,0,115
2018-11-23 01:12:34,1580,38,430,0,115
2018-11-23 01:12:36,1580,38,430,0,115
2018-11-23 01:12:38,1580,38,430,0,115
2018-11-23 01:12:40,1580,38,430,0,115
2018-11-23 01:12:42,1580,38,430,0,115
2018-11-23 01:12:44,1580,38,430,0,115
2018-11-23 01:12:46,1580,38,430,0,115
2018-11-23 01:12:48,1580,38,430,0,115
2018-11-23 01:12:50,1580,38,430,0,115
2018-11-23 01:12:52,1580,38,430,0,115
2018-11-23 01:12:54,1580,38,430,0,115
2018-11-23 01:12:56,1580,38,430,0,115
2018-11-23 01:12:58,1580,39,430,0,115
2018-11-23 01:13:00,1580,39,430,0,115
2018-11-23 01:13:02,1580,39,430,0,115
2018-11-23 01:13:04,1580,39,430,0,115
2018-11-23 01:13:06,1581,39,430,0,115
2018-11-23 01:13:08,1581,39,430,0,115
2018-11-23 01:13:10,1581,39,430,0,115
2018-11-23 01:13:12,1581,39,430,0,115
2018-11-23 01:13:14,1581,39,430,0,115
2018-11-23 01:13:16,1582,39,430,0,115
2018-11-23 01:13:18,1582,39,430,0,115
2018-11-23 01:13:20,1582,39,430,0,115
2018-11-23 01:13:22,1582,39,431,0,115
2018-11-23 01:13:24,1582,39,431,0,115
2018-11-23 01:13:26,1582,39,431,0,115
2018-11-23 01:13:28,1582,39,432,0,115
2018-11-23 01:13:30,1582,39,432,0,115
2018-11-23 01:13:32,1582,39,432,0,115
2018-11-23 01:13:34,1582,39,432,0,115
2018-11-23 01:13:36,1582,39,432,0,115
2018-11-23 01:13:38,1582,39,433,0,115
2018-11-23 01:13:40,1582,39,434,0,115
2018-11-23 01:13:42,1582,39,434,0,115
2018-11-23 01:13:44,1582,39,434,0,115
2018-11-23 01:13:46,1582,39,434,0,116
2018-11-23 01:13:48,1582,39,434,0,116
2018-11-23 01:13:50,1582,39,434,0,116
2018-11-23 01:13:52,1582,39,434,0,116
2018-11-23 01:13:54,1583,39,434,0,116
2018-11-23 01:13:56,1583,39,434,0,116
2018-11-23 01:13:58,1583,39,434,0,116
2018-11-23 01:14:00,1583,39,434,0,116
2018-11-23 01:14:02,1583,39,434,0,117
2018-11-23 01:14:04,1583,39,435,0,117
2018-11-23 01:14:06,1583,39,435,0,117
2018-11-23 01:14:08,1583,39,436,0,117
2018-11-23 01:14:10,1583,39,436,0,117
2018-11-23 01:14:12,1585,39,436,0,117
2018-11-23 01:14:14,1585,39,436,0,117
2018-11-23 01:14:16,1585,39,436,0,117
2018-11-23 01:14:18,1585,39,436,0,117
2018-11-23 01:14:20,1585,39,436,0,117
2018-11-23 01:14:22,1585,39,436,0,117
2018-11-23 01:14:24,1585,39,436,0,117
2018-11-23 01:14:26,1585,39,436,0,117
2018-11-23 01:14:28,1585,39,436,0,117
2018-11-23 01:14:30,1585,39,436,0,117
2018-11-23 01:14:32,1585,39,436,0,117
2018-11-23 01:14:34,1587,39,436,0,117
2018-11-23 01:14:36,1587,39,436,0,117
2018-11-23 01:14:38,1587,39,437,0,117
2018-11-23 01:14:40,1587,39,437,0,117
2018-11-23 01:14:42,1590,39,437,0,117
2018-11-23 01:14:44,1590,39,437,0,117
2018-11-23 01:14:46,1590,39,437,0,117
2018-11-23 01:14:48,1590,39,437,0,117
2018-11-23 01:14:50,1590,39,437,0,117
2018-11-23 01:14:52,1590,39,437,0,117
2018-11-23 01:14:54,1590,39,438,0,117
2018-11-23 01:14:56,1591,39,438,0,117
2018-11-23 01:14:58,1591,39,438,0,117
2018-11-23 01:15:00,1591,39,438,0,117
2018-11-23 01:15:02,1592,39,438,0,117
2018-11-23 01:15:04,1594,39,438,0,117
2018-11-23 01:15:06,1603,39,438,0,117
2018-11-23 01:15:08,1603,39,438,0,117
2018-11-23 01:15:10,1603,39,439,0,117
2018-11-23 01:15:12,1613,39,440,0,117
2018-11-23 01:15:14,1614,39,440,0,117
2018-11-23 01:15:16,1614,39,441,0,117
2018-11-23 01:15:18,1614,39,441,0,117
2018-11-23 01:15:20,1614,39,442,0,117
2018-11-23 01:15:22,1617,39,442,0,117
2018-11-23 01:15:24,1628,39,443,0,117
2018-11-23 01:15:26,1628,39,445,0,117
2018-11-23 01:15:28,1628,39,445,0,117
2018-11-23 01:15:30,1628,39,445,0,117
2018-11-23 01:15:32,1628,39,445,0,117
2018-11-23 01:15:34,1628,39,445,0,117
2018-11-23 01:15:36,1633,39,445,0,117
2018-11-23 01:15:38,1633,39,445,0,117
2018-11-23 01:15:40,1633,39,445,0,117
2018-11-23 01:15:42,1636,39,445,0,117
2018-11-23 01:15:44,1636,39,445,0,117
2018-11-23 01:15:46,1636,39,445,0,117
2018-11-23 01:15:48,1636,39,445,0,117
2018-11-23 01:15:50,1636,39,445,0,117
2018-11-23 01:15:52,1639,39,445,0,118
2018-11-23 01:15:54,1639,39,445,0,118
2018-11-23 01:15:56,1640,39,445,0,118
2018-11-23 01:15:58,1640,39,445,0,118
2018-11-23 01:16:00,1640,39,446,0,118
2018-11-23 01:16:02,1643,39,446,0,118
2018-11-23 01:16:04,1643,39,446,0,118
2018-11-23 01:16:06,1643,40,447,0,118
2018-11-23 01:16:08,1643,40,447,0,118
2018-11-23 01:16:10,1643,40,448,0,118
2018-11-23 01:16:12,1643,40,450,0,118
2018-11-23 01:16:14,1643,40,450,0,118
2018-11-23 01:16:16,1643,40,450,0,119
2018-11-23 01:16:18,1643,40,450,0,119
2018-11-23 01:16:20,1643,40,450,0,119
2018-11-23 01:16:22,1643,40,451,0,119
2018-11-23 01:16:24,1643,40,451,0,119
2018-11-23 01:16:26,1643,40,451,0,119
2018-11-23 01:16:28,1643,40,451,0,119
2018-11-23 01:16:30,1643,40,452,0,120
2018-11-23 01:16:32,1643,40,452,0,120
2018-11-23 01:16:34,1643,40,452,0,120
2018-11-23 01:16:36,1643,40,452,0,120
2018-11-23 01:16:38,1643,41,452,0,120
2018-11-23 01:16:40,1643,41,452,0,120
2018-11-23 01:16:42,1643,41,452,0,120
2018-11-23 01:16:44,1644,41,452,0,120
2018-11-23 01:16:46,1644,41,452,0,120
2018-11-23 01:16:48,1644,41,452,0,120
2018-11-23 01:16:50,1644,41,452,0,120
2018-11-23 01:16:52,1644,41,452,0,120
2018-11-23 01:16:54,1645,41,452,0,120
2018-11-23 01:16:56,1645,41,452,0,120
2018-11-23 01:16:58,1645,41,452,0,120
2018-11-23 01:17:00,1645,41,452,0,120
2018-11-23 01:17:02,1645,41,452,0,120
2018-11-23 01:17:04,1645,41,452,0,120
2018-11-23 01:17:06,1645,41,452,0,120
2018-11-23 01:17:08,1645,41,452,0,120
2018-11-23 01:17:10,1645,41,452,0,120
2018-11-23 01:17:12,1645,41,452,0,120
2018-11-23 01:17:14,1645,41,452,0,120
2018-11-23 01:17:16,1645,41,453,0,120
2018-11-23 01:17:18,1645,41,453,0,120
2018-11-23 01:17:20,1645,41,453,0,120
2018-11-23 01:17:22,1645,41,453,0,120
2018-11-23 01:17:24,1645,41,454,0,120
2018-11-23 01:17:26,1645,41,455,0,120
2018-11-23 01:17:28,1645,41,456,0,120
2018-11-23 01:17:30,1645,41,456,0,120
2018-11-23 01:17:32,1645,41,456,0,120
2018-11-23 01:17:34,1645,41,456,0,120
2018-11-23 01:17:36,1645,41,456,0,120
2018-11-23 01:17:38,1645,41,456,0,120
2018-11-23 01:17:40,1645,41,456,0,120
2018-11-23 01:17:42,1645,41,456,0,120
2018-11-23 01:17:44,1645,41,456,0,120
2018-11-23 01:17:46,1645,41,456,0,120
2018-11-23 01:17:48,1646,41,456,0,120
2018-11-23 01:17:50,1646,41,456,0,120
2018-11-23 01:17:52,1646,41,456,0,120
2018-11-23 01:17:54,1646,41,456,0,120
2018-11-23 01:17:56,1646,41,456,0,120
2018-11-23 01:17:58,1646,41,456,0,120
2018-11-23 01:18:00,1646,41,456,0,120
2018-11-23 01:18:02,1646,41,456,0,120
2018-11-23 01:18:04,1646,41,456,0,120
2018-11-23 01:18:06,1646,41,456,0,120
2018-11-23 01:18:08,1646,41,456,0,120
2018-11-23 01:18:10,1646,41,456,0,120
2018-11-23 01:18:12,1647,41,456,0,120
2018-11-23 01:18:14,1649,41,456,0,120
2018-11-23 01:18:16,1649,41,456,0,120
2018-11-23 01:18:18,1649,41,456,0,120
2018-11-23 01:18:20,1649,41,456,0,120
2018-11-23 01:18:22,1649,41,456,0,120
2018-11-23 01:18:24,1649,41,456,0,120
2018-11-23 01:18:26,1649,41,456,0,120
2018-11-23 01:18:28,1649,41,456,0,120
2018-11-23 01:18:30,1649,41,456,0,120
2018-11-23 01:18:32,1652,41,456,0,120
2018-11-23 01:18:34,1652,41,456,0,120
2018-11-23 01:18:36,1652,41,456,0,120
